FID,X,Y,Ano
3714,-74.09271455,4.595636828,2007
3715,-74.07262156,4.587600605,2007
3716,-74.07220467,4.64332096,2007
3717,-74.03742872,4.7640199,2007
3718,-74.08924527,4.643298165,2007
3719,-74.09581453,4.627969465,2007
3720,-74.12027992,4.612408766,2007
3721,-74.11402022,4.61769031,2007
3722,-74.06296047,4.634743032,2007
3723,-74.06284554,4.634689155,2007
3724,-74.06611991,4.588185135,2007
3725,-74.0897163,4.700825594,2007
3726,-74.10664837,4.679165887,2007
3727,-74.11253678,4.673844504,2007
3728,-74.09219117,4.593073961,2008
3729,-74.10143954,4.736583128,2008
3730,-74.08567742,4.738258973,2008
3731,-74.06657267,4.626684437,2008
3732,-74.12514678,4.564136285,2008
3733,-74.10859018,4.697954678,2008
3734,-74.07205561,4.592104602,2008
3735,-74.07387598,4.633030399,2008
3736,-74.12433578,4.623194495,2008
3737,-74.17734159,4.597124665,2008
3738,-74.17734159,4.597124665,2008
3739,-74.17734159,4.597124665,2008
3740,-74.13055717,4.631658761,2008
3741,-74.12822422,4.612529518,2008
3742,-74.13123177,4.605892054,2008
3743,-74.11621853,4.638990218,2008
3744,-74.11370851,4.697725748,2008
3745,-74.17729902,4.597333707,2008
3746,-74.05050347,4.694282746,2008
3747,-74.11397671,4.697889966,2008
3748,-74.17729902,4.597333707,2008
3749,-74.12560195,4.620755406,2008
3750,-74.1104417,4.644938267,2008
3751,-74.11364685,4.697540224,2008
3752,-74.17729902,4.597333707,2008
3753,-74.17729902,4.597333707,2008
3754,-74.17729902,4.597333707,2008
3755,-74.17729902,4.597333707,2008
3756,-74.17729902,4.597333707,2008
3757,-74.17729902,4.597333707,2008
3758,-74.18004982,4.605389688,2008
3759,-74.11420609,4.697882647,2008
3760,-74.11420609,4.697882647,2008
3761,-74.11383678,4.697804287,2008
3762,-74.11396811,4.697736935,2008
3763,-74.11396505,4.697882826,2008
3764,-74.11409332,4.697961364,2008
3765,-74.11355692,4.697632929,2008
3766,-74.08732044,4.590921474,2008
3767,-74.12562022,4.62058194,2008
3768,-74.07236779,4.595192047,2008
3769,-74.11361523,4.697668629,2008
3770,-74.11361523,4.697668629,2008
3771,-74.11356858,4.697640069,2008
3772,-74.11420609,4.697882647,2008
3773,-74.07391998,4.59865806,2008
3774,-74.11356858,4.697640069,2008
3775,-74.11356858,4.697640069,2008
3776,-74.09176348,4.723623307,2008
3777,-74.09139127,4.724350588,2008
3778,-74.11420609,4.697882647,2008
3779,-74.11601197,4.635956216,2008
3780,-74.07895025,4.603110005,2008
3781,-74.07227885,4.721463591,2008
3782,-74.09152611,4.727849159,2008
3783,-74.11356858,4.697640069,2008
3784,-74.11413996,4.697989924,2008
3785,-74.02943534,4.716205643,2008
3786,-74.11363855,4.697682909,2008
3787,-74.11420609,4.697882647,2008
3788,-74.11413996,4.697989924,2008
3789,-74.03297378,4.725968193,2008
3790,-74.08564506,4.751366173,2008
3791,-74.11413996,4.697989924,2008
3792,-74.05411271,4.740649874,2008
3793,-74.11420609,4.697882647,2008
3794,-74.11356858,4.697640069,2008
3795,-74.05112893,4.74879753,2008
3796,-74.11356858,4.697640069,2008
3797,-74.11371824,4.697583937,2008
3798,-74.07882782,4.607988193,2008
3799,-74.11371824,4.697583937,2008
3800,-74.11413996,4.697989924,2008
3801,-74.11356858,4.697640069,2008
3802,-74.07731921,4.610133019,2008
3803,-74.11373014,4.697591223,2008
3804,-74.05427656,4.775285728,2008
3805,-74.07731921,4.610133019,2008
3806,-74.08450746,4.591944667,2008
3807,-74.11356858,4.697640069,2008
3808,-74.11356858,4.697640069,2008
3809,-74.07011995,4.60634741,2008
3810,-74.0766751,4.611021678,2008
3811,-74.07984087,4.615469843,2008
3812,-74.11368519,4.697711468,2008
3813,-74.07630878,4.611488737,2008
3814,-74.11375394,4.697605794,2008
3815,-74.10767981,4.648291537,2008
3816,-74.07466278,4.612915005,2008
3817,-74.11369685,4.697718608,2008
3818,-74.11376584,4.69761308,2008
3819,-74.11370851,4.697725748,2008
3820,-74.11363495,4.697532938,2008
3821,-74.11363495,4.697532938,2008
3822,-74.11363495,4.697532938,2008
3823,-74.11363495,4.697532938,2008
3824,-74.11363495,4.697532938,2008
3825,-74.11363495,4.697532938,2008
3826,-74.11381343,4.697642222,2008
3827,-74.11382533,4.697649508,2008
3828,-74.06672784,4.625890718,2008
3829,-74.11384913,4.697664079,2008
3830,-74.11386103,4.697671365,2008
3831,-74.11386103,4.697671365,2008
3832,-74.11356858,4.697640069,2008
3833,-74.11387293,4.69767865,2008
3834,-74.15352545,4.604419946,2008
3835,-74.11389672,4.697693221,2008
3836,-74.11356858,4.697640069,2008
3837,-74.11364685,4.697540224,2008
3838,-74.11356858,4.697640069,2008
3839,-74.08351465,4.596039459,2008
3840,-74.11356858,4.697640069,2008
3841,-74.11391841,4.697854266,2008
3842,-74.06354984,4.64894187,2008
3843,-74.06774699,4.649192185,2008
3844,-74.11399191,4.697751506,2008
3845,-74.11399191,4.697751506,2008
3846,-74.11152858,4.685531321,2008
3847,-74.11356858,4.697640069,2008
3848,-74.09611786,4.676559883,2008
3849,-74.0995072,4.681228286,2008
3850,-74.11356858,4.697640069,2008
3851,-74.13592309,4.710787003,2008
3852,-74.11356858,4.697640069,2008
3853,-74.13245334,4.706735869,2008
3854,-74.06598303,4.656691491,2008
3855,-74.11395339,4.697875686,2008
3856,-74.11356858,4.697640069,2008
3857,-74.11356858,4.697640069,2008
3858,-74.11402761,4.697773363,2008
3859,-74.09142345,4.684033362,2008
3860,-74.11405141,4.697787934,2008
3861,-74.11895537,4.516014936,2008
3862,-74.08231918,4.677838428,2008
3863,-74.1140633,4.69779522,2008
3864,-74.06440866,4.66575711,2008
3865,-74.05958539,4.665185033,2008
3866,-74.1140871,4.697809791,2008
3867,-74.1141109,4.697824362,2008
3868,-74.11356858,4.697640069,2008
3869,-74.1141347,4.697838934,2008
3870,-74.11367065,4.697554795,2008
3871,-74.11367065,4.697554795,2008
3872,-74.11367065,4.697554795,2008
3873,-74.10080615,4.61419785,2008
3874,-74.11356858,4.697640069,2008
3875,-74.08464941,4.589221187,2008
3876,-74.07663369,4.61093147,2008
3877,-74.07815331,4.608786519,2008
3878,-74.07243026,4.621731673,2008
3879,-74.09624653,4.595035451,2008
3880,-74.09426138,4.603870552,2008
3881,-74.07422861,4.593979708,2008
3882,-74.12109534,4.621293665,2008
3883,-74.08035382,4.5890814,2008
3884,-74.13452632,4.658145831,2008
3885,-74.15140299,4.658461585,2008
3886,-74.10325269,4.712171536,2008
3887,-74.05215977,4.68623967,2008
3888,-74.07048533,4.689792175,2008
3889,-74.05090491,4.693638543,2008
3890,-74.08116913,4.602203294,2008
3891,-74.08218646,4.602748957,2008
3892,-74.03343237,4.694067868,2008
3893,-74.07889456,4.601856165,2008
3894,-74.072393,4.597655136,2008
3895,-74.08907753,4.725155775,2008
3896,-74.08741007,4.718922098,2008
3897,-74.09159943,4.72876995,2008
3898,-74.05119336,4.713559888,2008
3899,-74.12619315,4.642974985,2008
3900,-74.07355086,4.599549808,2008
3901,-74.08848316,4.728499815,2008
3902,-74.12158902,4.74189374,2008
3903,-74.12371689,4.741785659,2008
3904,-74.12174613,4.743289893,2008
3905,-74.12096054,4.743932676,2008
3906,-74.12506107,4.743090199,2008
3907,-74.12259163,4.744704009,2008
3908,-74.11420609,4.697882647,2008
3909,-74.11969477,4.746087027,2008
3910,-74.12596013,4.74472987,2008
3911,-74.06471068,4.7282459,2008
3912,-74.12477704,4.745410395,2008
3913,-74.06901591,4.596950328,2008
3914,-74.07839317,4.603828314,2008
3915,-74.08656285,4.576055636,2008
3916,-74.12481542,4.749563026,2008
3917,-74.09557729,4.743921663,2008
3918,-74.11093683,4.749263999,2008
3919,-74.09273509,4.751150409,2008
3920,-74.09002035,4.753636423,2008
3921,-74.02502997,4.730004681,2008
3922,-74.0576924,4.742351528,2008
3923,-74.03058333,4.736291945,2008
3924,-74.04679105,4.74183695,2008
3925,-74.0501773,4.748622537,2008
3926,-74.04905045,4.750741949,2008
3927,-74.1647463,4.690734319,2008
3928,-74.1198097,4.643185706,2008
3929,-74.07596237,4.607175947,2008
3930,-74.08039296,4.610184269,2008
3931,-74.10564131,4.632879169,2008
3932,-74.03487021,4.758839251,2008
3933,-74.04590049,4.75933747,2008
3934,-74.03339648,4.760316252,2008
3935,-74.03493642,4.764434158,2008
3936,-74.02516388,4.764275463,2008
3937,-74.03208899,4.764814612,2008
3938,-74.02922725,4.765878518,2008
3939,-74.09293881,4.622883861,2008
3940,-74.07325433,4.606572424,2008
3941,-74.02292271,4.767252965,2008
3942,-74.15479121,4.688100129,2008
3943,-74.09484058,4.597226228,2008
3944,-74.10083464,4.601333195,2008
3945,-74.10486122,4.604034169,2008
3946,-74.08001294,4.588899026,2008
3947,-74.15929539,4.640446284,2008
3948,-74.0763155,4.609892593,2008
3949,-74.07717003,4.610529296,2008
3950,-74.07630878,4.611488737,2008
3951,-74.07850331,4.613353988,2008
3952,-74.08031109,4.61484875,2008
3953,-74.08349287,4.61772282,2008
3954,-74.07583493,4.612552749,2008
3955,-74.07728583,4.614711649,2008
3956,-74.07784411,4.615632163,2008
3957,-74.14804866,4.690997048,2008
3958,-74.13502182,4.678939694,2008
3959,-74.07272974,4.611290049,2008
3960,-74.07519441,4.613456614,2008
3961,-74.11899867,4.664943067,2008
3962,-74.10893545,4.587290053,2008
3963,-74.15441059,4.685526707,2008
3964,-74.14489858,4.674974318,2008
3965,-74.07320471,4.616403268,2008
3966,-74.11145031,4.591316822,2008
3967,-74.14502213,4.62291307,2008
3968,-74.16086172,4.638982627,2008
3969,-74.12717061,4.606712702,2008
3970,-74.0910937,4.564732072,2008
3971,-74.10249141,4.572211351,2008
3972,-74.0943542,4.566446384,2008
3973,-74.09464959,4.566789734,2008
3974,-74.07257617,4.587604123,2008
3975,-74.15916487,4.641260928,2008
3976,-74.13004023,4.607666187,2008
3977,-74.11014913,4.574166959,2008
3978,-74.1160136,4.577573105,2008
3979,-74.10128117,4.563637159,2008
3980,-74.11313282,4.654125328,2008
3981,-74.09822644,4.556698006,2008
3982,-74.15276986,4.62293523,2008
3983,-74.16371066,4.633989881,2008
3984,-74.09922918,4.554750042,2008
3985,-74.17389973,4.646380646,2008
3986,-74.17542843,4.648591047,2008
3987,-74.15176575,4.613263914,2008
3988,-74.15839483,4.62249042,2008
3989,-74.08247463,4.546231287,2008
3990,-74.11386103,4.697671365,2008
3991,-74.1588529,4.61956785,2008
3992,-74.1213652,4.671198513,2008
3993,-74.16715484,4.63094908,2008
3994,-74.17151036,4.636891029,2008
3995,-74.1614874,4.617466375,2008
3996,-74.11810821,4.569925302,2008
3997,-74.16652091,4.622323205,2008
3998,-74.16406585,4.615805512,2008
3999,-74.12531011,4.578009978,2008
4000,-74.12265739,4.570920939,2008
4001,-74.12724249,4.578078735,2008
4002,-74.0654215,4.635193746,2008
4003,-74.13058617,4.580994531,2008
4004,-74.11172526,4.548087006,2008
4005,-74.08168815,4.59428101,2008
4006,-74.08251771,4.594808814,2008
4007,-74.0834582,4.595406515,2008
4008,-74.13310476,4.627251034,2008
4009,-74.18018216,4.63092,2008
4010,-74.11291778,4.545200741,2008
4011,-74.12813656,4.568320008,2008
4012,-74.07303716,4.641129821,2008
4013,-74.07587734,4.642224397,2008
4014,-74.18832176,4.631362733,2008
4015,-74.06712925,4.644418732,2008
4016,-74.06756822,4.644486205,2008
4017,-74.1121952,4.680976618,2008
4018,-74.18731764,4.625977264,2008
4019,-74.18927082,4.629460331,2008
4020,-74.1761041,4.613233934,2008
4021,-74.13314913,4.563754101,2008
4022,-74.1756132,4.608180479,2008
4023,-74.18674735,4.622464188,2008
4024,-74.17715358,4.6044555,2008
4025,-74.17811533,4.608044679,2008
4026,-74.17729902,4.597333707,2008
4027,-74.1943344,4.633917553,2008
4028,-74.15641143,4.634935266,2008
4029,-74.07247387,4.591346905,2008
4030,-74.06562648,4.647161876,2008
4031,-74.13713044,4.5592723,2008
4032,-74.06542215,4.648266649,2008
4033,-74.06431511,4.648525623,2008
4034,-74.17256652,4.589101413,2008
4035,-74.07107361,4.650909082,2008
4036,-74.07284861,4.651231618,2008
4037,-74.14398087,4.711573886,2008
4038,-74.13701021,4.556765047,2008
4039,-74.10705751,4.679418473,2008
4040,-74.11195869,4.685586755,2008
4041,-74.13748509,4.553868644,2008
4042,-74.13412442,4.704766989,2008
4043,-74.07815484,4.661315854,2008
4044,-74.10737232,4.685472254,2008
4045,-74.13711412,4.552682489,2008
4046,-74.18558155,4.605271547,2008
4047,-74.11501186,4.693507419,2008
4048,-74.13917382,4.715435132,2008
4049,-74.19067772,4.613421903,2008
4050,-74.07426794,4.662505659,2008
4051,-74.07342206,4.661897149,2008
4052,-74.0920457,4.677755062,2008
4053,-74.11163368,4.692137189,2008
4054,-74.13282395,4.708003779,2008
4055,-74.15840558,4.576487727,2008
4056,-74.09420266,4.680834977,2008
4057,-74.19622247,4.625846822,2008
4058,-74.14867528,4.554278902,2008
4059,-74.15162778,4.640063412,2008
4060,-74.10424877,4.615582921,2008
4061,-74.10299582,4.689501729,2008
4062,-74.14806393,4.547272156,2008
4063,-74.13071929,4.710218292,2008
4064,-74.16043804,4.570744434,2008
4065,-74.15171351,4.546637578,2008
4066,-74.15318475,4.54568906,2008
4067,-74.15441155,4.543697287,2008
4068,-74.11003055,4.69861089,2008
4069,-74.15320647,4.543788254,2008
4070,-74.16378301,4.575069396,2008
4071,-74.19864372,4.599691558,2008
4072,-74.14233053,4.543525141,2008
4073,-74.11822835,4.516162735,2008
4074,-74.1424729,4.542683337,2008
4075,-74.20203668,4.609926282,2008
4076,-74.15189632,4.542528346,2008
4077,-74.15245626,4.54249729,2008
4078,-74.09629373,4.694060578,2008
4079,-74.13444674,4.538651666,2008
4080,-74.17013153,4.573124367,2008
4081,-74.17397783,4.572809826,2008
4082,-74.16764631,4.568654555,2008
4083,-74.08577478,4.688353482,2008
4084,-74.16824603,4.566414695,2008
4085,-74.11654771,4.714177217,2008
4086,-74.14565983,4.636524347,2008
4087,-74.10284419,4.595174928,2008
4088,-74.09129393,4.696792379,2008
4089,-74.11209885,4.713392893,2008
4090,-74.0747312,4.682246684,2008
4091,-74.05619392,4.673612386,2008
4092,-74.05961728,4.676440746,2008
4093,-74.09245479,4.708359553,2008
4094,-74.10091206,4.715946364,2008
4095,-74.12157193,4.504462577,2008
4096,-74.08189857,4.696769257,2008
4097,-74.09421492,4.715444714,2008
4098,-74.18303782,4.596083704,2008
4099,-74.11413996,4.697989924,2008
4100,-74.11363855,4.697682909,2008
4101,-74.07798535,4.5892981,2008
4102,-74.11356858,4.697640069,2008
4103,-74.11388342,4.697832846,2008
4104,-74.16285074,4.551336445,2008
4105,-74.07394876,4.606402795,2008
4106,-74.08263575,4.592273646,2008
4107,-74.08255447,4.592400871,2008
4108,-74.06334776,4.641995216,2008
4109,-74.07384247,4.607227474,2008
4110,-74.13785705,4.678667649,2008
4111,-74.13754013,4.679489494,2008
4112,-74.11900576,4.701941224,2008
4113,-74.14372034,4.675957973,2008
4114,-74.09871337,4.732083218,2008
4115,-74.14383397,4.67786085,2008
4116,-74.10167541,4.735751509,2008
4117,-74.14326494,4.681543335,2008
4118,-74.11763018,4.714386193,2008
4119,-74.1198387,4.714471256,2008
4120,-74.08325395,4.593048837,2008
4121,-74.08300553,4.593785878,2008
4122,-74.082404,4.594981611,2008
4123,-74.10341484,4.739982912,2008
4124,-74.13187202,4.707639289,2008
4125,-74.12224505,4.71756327,2008
4126,-74.13050819,4.711558741,2008
4127,-74.03743513,4.696069715,2008
4128,-74.08466152,4.592031221,2008
4129,-74.05234562,4.669598722,2008
4130,-74.15748354,4.685461828,2008
4131,-74.08526391,4.59376847,2008
4132,-74.06854576,4.61950666,2008
4133,-74.11194002,4.747272065,2008
4134,-74.07515534,4.609177773,2008
4135,-74.05647124,4.665968184,2008
4136,-74.11539823,4.744279042,2008
4137,-74.06645004,4.644914204,2008
4138,-74.08921861,4.592379178,2008
4139,-74.07934322,4.605691233,2008
4140,-74.07862569,4.606574744,2008
4141,-74.07813905,4.607459726,2008
4142,-74.07780835,4.607873655,2008
4143,-74.07588134,4.611249634,2008
4144,-74.12932088,4.745316865,2008
4145,-74.03592802,4.76595703,2008
4146,-74.08125506,4.605279871,2008
4147,-74.08046021,4.606208576,2008
4148,-74.0786939,4.60802118,2008
4149,-74.07847923,4.608350532,2008
4150,-74.07788144,4.609130014,2008
4151,-74.07568833,4.612421413,2008
4152,-74.06872219,4.638431207,2008
4153,-74.08554122,4.599871665,2008
4154,-74.08448166,4.601537085,2008
4155,-74.07740921,4.611560504,2008
4156,-74.08181055,4.606893493,2008
4157,-74.07995415,4.609420958,2008
4158,-74.08508302,4.601955038,2008
4159,-74.0800705,4.610800959,2008
4160,-74.079466,4.611390403,2008
4161,-74.07308809,4.622702179,2008
4162,-74.04174005,4.74264035,2008
4163,-74.08579369,4.605437527,2008
4164,-74.07963646,4.612864139,2008
4165,-74.06618444,4.657418959,2008
4166,-74.05700395,4.677395113,2008
4167,-74.08727266,4.605004757,2008
4168,-74.01817931,4.733853603,2008
4169,-74.07514088,4.585210115,2008
4170,-74.10165142,4.551275301,2008
4171,-74.08038153,4.61487855,2008
4172,-74.07264375,4.632704894,2008
4173,-74.10300196,4.585185891,2008
4174,-74.08113049,4.616464129,2008
4175,-74.07090361,4.651697894,2008
4176,-74.08289683,4.616956801,2008
4177,-74.0943165,4.600795683,2008
4178,-74.08542456,4.614141168,2008
4179,-74.08482174,4.616158083,2008
4180,-74.07185721,4.657599824,2008
4181,-74.12467423,4.583941711,2008
4182,-74.07433414,4.658965103,2008
4183,-74.07454851,4.589792524,2008
4184,-74.07399867,4.59227013,2008
4185,-74.07321181,4.593540395,2008
4186,-74.07094384,4.590639678,2008
4187,-74.09908065,4.6046054,2008
4188,-74.0800542,4.653121848,2008
4189,-74.08124663,4.644526005,2008
4190,-74.07839022,4.58482784,2008
4191,-74.06046527,4.640501266,2008
4192,-74.05975293,4.642913025,2008
4193,-74.09247848,4.549854893,2008
4194,-74.11485545,4.606553901,2008
4195,-74.07191354,4.674535137,2008
4196,-74.05467333,4.718341326,2008
4197,-74.06247008,4.634722969,2008
4198,-74.05618566,4.719329448,2008
4199,-74.12591663,4.596069037,2008
4200,-74.12580495,4.600000218,2008
4201,-74.10833818,4.629439577,2008
4202,-74.08931147,4.647605588,2008
4203,-74.11704297,4.625423472,2008
4204,-74.06963982,4.590084319,2008
4205,-74.06930658,4.609454608,2008
4206,-74.12708562,4.622261087,2008
4207,-74.08904843,4.677739365,2008
4208,-74.08735945,4.686526829,2008
4209,-74.022257,4.741145938,2008
4210,-74.06501041,4.628118889,2008
4211,-74.03015342,4.704232267,2008
4212,-74.16629997,4.584942356,2008
4213,-74.08874801,4.705852462,2008
4214,-74.0686162,4.748097503,2008
4215,-74.1130464,4.672154126,2008
4216,-74.16207024,4.609824035,2008
4217,-74.10520811,4.682298058,2008
4218,-74.10094457,4.693247474,2008
4219,-74.07368063,4.603102131,2008
4220,-74.07307188,4.604462221,2008
4221,-74.08058907,4.591003575,2008
4222,-74.08000859,4.591989806,2008
4223,-74.08596082,4.583454094,2008
4224,-74.12592704,4.66618476,2008
4225,-74.12104307,4.67078734,2008
4226,-74.12067894,4.671117831,2008
4227,-74.11132154,4.680054871,2008
4228,-74.1086911,4.683658721,2008
4229,-74.11956776,4.669259323,2008
4230,-74.12062768,4.671877538,2008
4231,-74.08068042,4.738063743,2008
4232,-74.16393048,4.635751219,2008
4233,-74.19335249,4.621653752,2008
4234,-74.09029345,4.719856593,2008
4235,-74.09292611,4.720518931,2008
4236,-74.09298051,4.721792051,2008
4237,-74.0913742,4.724364167,2008
4238,-74.09749412,4.715654515,2008
4239,-74.09160435,4.72621304,2008
4240,-74.09065724,4.729290349,2008
4241,-74.10147034,4.719302619,2008
4242,-74.08122544,4.757760187,2008
4243,-74.14441009,4.671463909,2008
4244,-74.09486545,4.599823102,2008
4245,-74.06500595,4.666068526,2008
4246,-74.12063624,4.62359438,2008
4247,-74.11347846,4.74749893,2008
4248,-74.07588134,4.611249634,2008
4249,-74.07691919,4.610542388,2008
4250,-74.07147377,4.621656732,2008
4251,-74.05944008,4.663155287,2008
4252,-74.0763225,4.613157233,2008
4253,-74.07212688,4.626833458,2008
4254,-74.08815704,4.607847493,2008
4255,-74.06500595,4.666068526,2008
4256,-74.0277034,4.695567995,2008
4257,-74.05274444,4.710669335,2008
4258,-74.07017916,4.610025946,2008
4259,-74.03925561,4.678779788,2008
4260,-74.02607856,4.732288896,2008
4261,-74.07895475,4.732631115,2008
4262,-74.11006823,4.705559863,2008
4263,-74.18012705,4.605641018,2008
4264,-74.07206229,4.698806,2008
4265,-74.11669334,4.601334028,2008
4266,-74.11476473,4.59026808,2008
4267,-74.10801454,4.563996718,2008
4268,-74.11972481,4.569851246,2008
4269,-74.12562027,4.569380931,2008
4270,-74.11352604,4.65020575,2008
4271,-74.11356858,4.697640069,2008
